Date,Close,Open,High,Low,Change %,SMA_14,SMA_50,RSI_14,MACD,MACD_Signal,ATR_14,Target_Next_Close,Target_Trend
09/27/2016,1327.36,1337.77,1339.78,1324.81,-0.79,1326.172142857143,1332.891,38.93564356435639,0.053907283389889926,-1.487978126129058,13.004285714285743,1321.41,0
09/28/2016,1321.41,1326.9,1327.74,1317.89,-0.45,1324.962142857143,1333.0002,39.39393939393949,-0.5396118715425473,-1.2983048752117559,12.690714285714307,1320.27,0
09/29/2016,1320.27,1322.08,1326.02,1315.89,-0.09,1324.3992857142857,1332.7838000000002,44.435028248587514,-1.089410504363741,-1.256526001042153,12.533571428571447,1315.96,0
09/30/2016,1315.96,1320.56,1328.23,1312.83,-0.33,1323.5657142857144,1332.6554,42.17723555436382,-1.85156714826212,-1.3755342304861464,12.927142857142874,1311.96,0
10/03/2016,1311.96,1318.24,1320.11,1309.58,-0.3,1323.0592857142856,1332.5834,44.93643765176409,-2.7466862607382154,-1.6497646365365601,12.470714285714296,1268.3,0
10/04/2016,1268.3,1312.18,1313.52,1266.81,-3.33,1319.1542857142856,1331.543,25.09339407744872,-6.899538143609789,-2.699719337951206,15.08357142857145,1266.7,0
10/05/2016,1266.7,1269.41,1277.51,1262.12,-0.13,1315.7578571428571,1330.0798000000002,26.834258988599828,-10.202205138525187,-4.200216498066002,14.909285714285748,1254.74,0
10/06/2016,1254.74,1267.73,1269.94,1250.2,-0.94,1311.7800000000002,1328.4588,24.862327344948966,-13.627574377976998,-6.085688074048202,15.475714285714307,1256.97,1
10/07/2016,1256.97,1255.34,1265.74,1241.68,0.18,1307.75,1326.58,24.363867684478336,-15.978076495747018,-8.064165758387965,16.547857142857165,1259.74,1
10/10/2016,1259.74,1257.47,1265.35,1256.59,0.22,1303.7957142857142,1324.7105999999999,25.085508550855167,-17.416582981228203,-9.934649202956013,16.731428571428587,1253.25,0
10/11/2016,1253.25,1259.06,1262.66,1252.6,-0.52,1297.8242857142857,1322.5020000000002,6.385642737896617,-18.86285919656234,-11.720291201677279,15.405714285714307,1255.33,1
10/12/2016,1255.33,1253.45,1259.26,1250.31,0.17,1291.9692857142857,1320.4506,7.951164460859744,-19.61509430320234,-13.299251821982292,15.137142857142878,1258.12,1
10/13/2016,1258.12,1256.14,1262.41,1253.53,0.22,1286.2914285714287,1318.389,10.235117558779407,-19.758354351957905,-14.591072327977415,15.23785714285717,1250.55,0
10/14/2016,1250.55,1258.79,1259.65,1247.51,-0.6,1280.047142857143,1316.684,9.21052631578938,-20.249303343410702,-15.722718531064071,15.397857142857172,1255.7,1
10/17/2016,1255.7,1250.25,1257.67,1250.25,0.41,1274.9285714285713,1315.0904,14.76892822025566,-19.992362486646925,-16.576647322180644,14.85857142857146,1262.84,1
10/18/2016,1262.84,1256.6,1265.38,1254.9,0.57,1270.7450000000001,1313.5322,21.53756438915336,-18.993649707283566,-17.06004779920123,14.903571428571468,1269.4,1
10/19/2016,1269.4,1262.63,1273.84,1260.24,0.52,1267.1114285714284,1311.9868,26.516480472717234,-17.47142573818337,-17.14232338699766,15.151428571428612,1266.0,0
10/20/2016,1266.0,1269.55,1274.02,1264.55,-0.27,1263.542857142857,1310.5294,26.741154562383628,-16.35092062577519,-16.984042834753165,14.727857142857179,1266.75,1
10/21/2016,1266.75,1266.1,1268.43,1261.2,0.06,1260.3135714285713,1309.1406,28.295727316370616,-15.226867667326815,-16.632607801267895,14.492142857142897,1264.44,0
10/24/2016,1264.44,1266.21,1272.25,1260.75,-0.18,1260.037857142857,1307.6422,46.926751592356766,-14.35694734184949,-16.177475709384215,11.977142857142894,1274.35,1
10/25/2016,1274.35,1265.67,1277.17,1262.4,0.78,1260.5842857142857,1306.2076,55.3789902967233,-12.721232587223767,-15.486227084952125,11.932857142857172,1266.99,0
10/26/2016,1266.99,1273.3,1276.89,1264.58,-0.58,1261.4592857142857,1304.5742,59.20914148248387,-11.881840883887435,-14.765349844739188,11.402142857142897,1268.3,1
10/27/2016,1268.3,1267.15,1273.17,1265.4,0.1,1262.2685714285715,1302.8934,58.63698734563194,-10.984290792853244,-14.009138034362,10.238571428571472,1276.3,1
10/28/2016,1276.3,1268.39,1284.53,1262.42,0.63,1263.4514285714286,1301.5838,61.691612538830846,-9.517728290842342,-13.11085608565807,11.192142857142894,1277.38,1
10/31/2016,1277.38,1278.01,1279.64,1270.89,0.08,1265.175,1300.3509999999999,68.44519186668718,-8.17409409934271,-12.123503688394997,11.098571428571452,1288.15,1
11/01/2016,1288.15,1277.17,1292.21,1275.55,0.84,1267.5192857142858,1299.3519999999999,72.14574898785439,-6.169091879799225,-10.932621326675845,11.64928571428574,1297.39,1
11/02/2016,1297.39,1287.9,1308.26,1287.5,0.72,1270.3242857142857,1298.8247999999999,74.37616387337073,-3.790824136512356,-9.504261888643146,12.49785714285716,1303.75,1
11/03/2016,1303.75,1297.16,1306.9,1285.51,0.49,1274.1242857142856,1298.4658,83.52659440383167,-1.3769582506154165,-7.8788011610376,13.158571428571447,1304.25,1
11/04/2016,1304.25,1302.61,1307.11,1294.65,0.04,1277.592142857143,1298.1242,82.50100415048873,0.5698250873451798,-6.189075911361044,13.518571428571429,1281.41,0
11/07/2016,1281.41,1291.61,1295.9,1277.8,-1.75,1278.9185714285716,1297.2842,60.27215399933631,0.26659465312832253,-4.8979417984631715,14.659285714285716,1275.64,0
11/08/2016,1275.64,1281.66,1290.84,1273.04,-0.45,1279.3642857142859,1296.574,53.48214285714288,-0.4343020648834681,-4.005213851747231,14.959285714285718,1278.0,1
11/09/2016,1278.0,1275.45,1337.6,1269.38,0.19,1280.2214285714288,1295.955,56.77506775067754,-0.7902262506208899,-3.362216331521963,19.155714285714275,1259.76,0
11/10/2016,1259.76,1277.68,1292.22,1252.28,-1.43,1279.722142857143,1294.8744,46.70438472418668,-2.515121538584708,-3.1927973729345123,21.49214285714285,1225.68,0
11/11/2016,1225.68,1259.82,1265.5,1219.5,-2.71,1276.9535714285714,1292.8878,35.938180235089206,-6.556505350652287,-3.8655389684780674,23.956428571428564,1220.26,0
11/14/2016,1220.26,1227.91,1231.56,1211.47,-0.44,1273.0900000000001,1290.7514,29.715742893572326,-10.080478361808673,-5.108526847144189,24.33642857142856,1228.08,1
11/15/2016,1228.08,1220.24,1231.54,1219.06,0.64,1270.310714285714,1288.3154000000002,35.458554451005256,-12.102730967566004,-6.507367671228552,24.348571428571404,1225.3,0
11/16/2016,1225.3,1228.38,1233.47,1221.6,-0.23,1267.2392857142856,1285.9165999999998,34.10468726896346,-13.77096043398501,-7.960086223779844,24.641428571428555,1216.39,0
11/17/2016,1216.39,1225.68,1231.8,1211.12,-0.73,1262.9599999999998,1283.4774,28.001762502753905,-15.631813030934381,-9.494431585210751,24.53928571428571,1208.69,0
11/18/2016,1208.69,1216.39,1218.13,1203.9,-0.63,1258.0535714285713,1281.0882,25.94719518173531,-17.525850672066554,-11.100715402581912,24.930714285714284,1214.05,1
11/21/2016,1214.05,1208.1,1218.02,1205.74,0.44,1252.7607142857144,1278.8166,23.031008880477344,-18.38248015532281,-12.557068353130093,24.617857142857133,1212.24,0
11/22/2016,1212.24,1214.29,1221.45,1206.24,-0.15,1246.6785714285713,1276.6804,17.237398999615053,-18.988529121916145,-13.843360506887304,24.221428571428564,1187.77,0
11/23/2016,1187.77,1212.24,1215.05,1181.57,-2.02,1238.3942857142858,1273.9764,10.83344590031055,-21.198983108598668,-15.314485027229578,25.084999999999987,1184.0,0
11/24/2016,1184.0,1188.11,1191.34,1181.79,-0.32,1229.805,1271.3714,10.268948655256594,-22.98997716530289,-16.84958345484424,24.877142857142854,1183.63,0
11/25/2016,1183.63,1184.96,1193.96,1171.96,-0.03,1222.8207142857143,1268.8354000000002,12.059599565419688,-24.16069926482578,-18.31180661684055,24.55928571428571,1193.44,1
11/28/2016,1193.44,1183.1,1197.6,1182.96,0.83,1216.9492857142857,1266.4364,19.07449209932264,-24.020031972260085,-19.453451687924456,24.333571428571418,1188.46,0
11/29/2016,1188.46,1193.3,1195.06,1180.97,-0.42,1210.5535714285713,1263.9036,16.96428571428561,-24.033354954184688,-20.369432341176505,20.467142857142854,1173.11,0
11/30/2016,1173.11,1188.72,1195.36,1170.75,-1.29,1204.3642857142859,1260.6288,17.333936515117117,-24.994410225445108,-21.294427918030227,19.372142857142844,1171.3,0
12/01/2016,1171.3,1173.29,1177.07,1160.77,-0.15,1200.48,1257.3088,22.90753288162601,-25.60692463768123,-22.15692726196043,17.25071428571427,1176.92,1
12/02/2016,1176.92,1171.05,1178.03,1166.2,0.48,1197.3842857142859,1254.095,28.450676213206023,-25.34667895339112,-22.79487760024657,16.66071428571427,1170.26,0
12/05/2016,1170.26,1182.8,1187.79,1157.08,-0.57,1193.2542857142857,1250.7408,20.91549295774648,-25.385213771073722,-23.312944834412,17.96285714285713,1169.74,0
12/06/2016,1169.74,1170.18,1175.4,1166.53,-0.04,1189.2857142857142,1247.5883999999999,21.402100061766518,-25.167596163604912,-23.683875100250585,17.748571428571413,1174.0,1
12/07/2016,1174.0,1169.64,1180.3,1165.35,0.36,1186.2578571428571,1244.6401999999998,27.084009082062877,-24.370458765575677,-23.821191833315602,17.339285714285698,1170.55,0
12/08/2016,1170.55,1173.65,1178.62,1168.88,-0.29,1183.5335714285716,1241.6458,28.388485947416086,-23.743408567512006,-23.805635180154887,17.018571428571395,1157.87,0
12/09/2016,1157.87,1170.48,1172.22,1156.17,-1.08,1179.5207142857143,1238.4840000000002,20.6048555881122,-23.99305973919968,-23.843120091963847,17.28785714285711,1162.21,1
12/12/2016,1162.21,1159.01,1165.85,1151.43,0.37,1175.947142857143,1235.489,24.497910082577334,-23.569019378109488,-23.78829994919298,17.231428571428523,1158.35,0
12/13/2016,1158.35,1162.45,1165.16,1154.71,-0.33,1173.8457142857144,1233.29,31.01445534331448,-23.27612143847341,-23.685864247049068,15.586428571428526,1144.25,0
12/14/2016,1144.25,1158.39,1165.1,1139.47,-1.22,1171.0064285714286,1230.8410000000001,27.365903655620187,-23.906174375357296,-23.729926272710713,16.73499999999995,1128.43,0
12/15/2016,1128.43,1143.81,1144.5,1122.44,-1.38,1167.0635714285715,1228.3147999999999,23.271353864032633,-25.389364860091064,-24.061813990186785,16.73928571428566,1134.09,1
12/16/2016,1134.09,1128.44,1141.28,1126.46,0.5,1162.8242857142857,1225.8572,20.058520835435417,-25.81056122436894,-24.41156343702322,16.752142857142807,1139.05,1
12/19/2016,1139.05,1134.35,1142.7,1134.14,0.44,1159.2949999999998,1223.4433999999999,25.068119891008223,-25.45075141034863,-24.6194010316883,16.36071428571425,1132.2,0
12/20/2016,1132.2,1139.34,1140.08,1125.63,-0.6,1156.3728571428571,1221.0223999999998,27.420245060161278,-25.425250827736136,-24.780570990897868,15.634999999999959,1131.8,0
12/21/2016,1131.8,1132.14,1137.5,1129.29,-0.04,1153.5514285714285,1218.5518000000002,27.853778874187114,-25.1474341225246,-24.853943617223216,15.057142857142821,1128.69,0
12/22/2016,1128.69,1131.8,1134.17,1127.43,-0.27,1150.1064285714285,1215.9632000000001,22.17607015114804,-24.89128218399651,-24.861411330577877,14.6935714285714,1133.49,1
12/23/2016,1133.49,1128.89,1136.12,1128.18,0.43,1147.48,1213.622,28.322131824077346,-24.024026024933164,-24.693934269448935,13.067142857142812,1133.94,1
12/26/2016,1133.94,1133.94,1133.94,1133.94,0.04,1144.922857142857,1211.1868000000002,28.876563606325263,-23.034876315981137,-24.362122678755377,12.465714285714236,1139.35,1
12/27/2016,1139.35,1134.06,1149.48,1131.85,0.48,1142.447857142857,1208.7169999999999,29.828850855745642,-21.565828808215656,-23.802863904647435,12.657142857142812,1142.45,1
12/28/2016,1142.45,1139.64,1144.84,1136.54,0.27,1140.4407142857142,1206.178,33.57493570259531,-19.9218077829496,-23.02665268030787,12.554285714285681,1158.32,1
12/29/2016,1158.32,1142.39,1159.58,1140.81,1.39,1140.472857142857,1204.0244,50.253578271159725,-17.140745067621992,-21.849471157770694,12.748571428571397,1151.85,0
12/30/2016,1151.85,1158.68,1163.53,1149.49,-0.56,1139.7328571428573,1201.7264,44.298921417565396,-15.28263900783395,-20.536104727783346,12.721428571428548,1150.52,0
01/02/2017,1150.52,1150.55,1152.66,1149.66,-0.12,1139.1735714285714,1199.448,45.56775727385941,-13.758793644663001,-19.180642511159277,12.189285714285688,1158.91,1
01/03/2017,1158.91,1150.8,1163.61,1145.77,0.73,1140.2207142857144,1197.1392,58.87194383926418,-11.738814586399258,-17.692276926207274,11.63285714285712,1163.8,1
01/04/2017,1163.8,1159.28,1168.23,1156.35,0.42,1142.7471428571428,1195.0754,74.66871251220539,-9.632348776233357,-16.080291296212494,10.905714285714273,1180.48,1
01/05/2017,1180.48,1163.67,1184.99,1162.38,1.43,1146.060714285714,1193.3190000000002,78.04376738000255,-6.5416151782260386,-14.172556072615203,11.462142857142842,1172.81,0
01/06/2017,1172.81,1180.38,1181.49,1170.37,-0.65,1148.472142857143,1191.2492,69.76118005151021,-4.657403781744733,-12.26952561444111,11.641428571428557,1181.27,1
01/09/2017,1181.27,1172.64,1185.91,1171.89,0.72,1151.9771428571428,1189.327,78.19142824313452,-2.45322216020827,-10.306264923594542,11.610714285714282,1187.74,1
01/10/2017,1187.74,1181.32,1190.57,1179.86,0.55,1155.972857142857,1187.3188,80.04296455424281,-0.1822169335318904,-8.28145532558201,11.789285714285711,1191.85,1
01/11/2017,1191.85,1187.74,1198.79,1177.33,0.35,1160.4842857142855,1185.208,83.5600425079702,1.9270004598301966,-6.23976416849957,12.840714285714284,1195.66,1
01/12/2017,1195.66,1191.75,1207.07,1191.0,0.32,1164.925,1183.0462,83.38524326065942,3.8614927143464683,-4.219512791930363,13.421428571428578,1197.66,1
01/13/2017,1197.66,1195.96,1201.2,1187.93,0.17,1169.4764285714284,1180.9144000000001,83.65729980984575,5.4926590936474895,-2.2770784148147927,14.33714285714286,1203.17,1
01/16/2017,1203.17,1200.55,1208.23,1198.17,0.46,1174.035,1179.3496,83.67454622203462,7.147588204568137,-0.3921450909382065,13.832857142857133,1216.54,1
01/17/2017,1216.54,1202.8,1218.72,1202.38,1.11,1179.3271428571427,1178.1676,85.27087498809861,9.429283796263007,1.5721406865020364,14.407142857142844,1203.64,0
01/18/2017,1203.64,1216.56,1217.6,1201.91,-1.06,1182.564285714286,1176.6804,72.2026259063297,10.080420982961186,3.2737967457938666,14.187142857142833,1205.14,1
01/19/2017,1205.14,1203.92,1206.88,1195.86,0.12,1186.3707142857143,1175.588,77.44360902255652,10.595352727719273,4.738107942178948,13.971428571428564,1209.96,1
01/20/2017,1209.96,1205.16,1215.3,1198.68,0.4,1190.6164285714287,1175.2736,79.54861801551009,11.262545943952091,6.042995542533577,14.9442857142857,1217.48,1
01/23/2017,1217.48,1209.43,1219.54,1209.27,0.62,1194.8,1175.218,79.3701735031592,12.256813609730216,7.2857591559729045,14.40357142857142,1208.81,0
01/24/2017,1208.81,1217.4,1219.66,1206.02,-0.71,1198.0149999999999,1174.8326,71.74606242149,12.20449552896116,8.269506430570557,14.529285714285704,1200.31,0
01/25/2017,1200.31,1208.79,1209.84,1192.83,-0.7,1199.4314285714286,1174.3328,60.40289581366065,11.346360331447386,8.884877210745923,14.129285714285711,1188.57,0
01/26/2017,1188.57,1199.93,1202.67,1184.11,-0.98,1200.5571428571427,1173.7764000000002,57.92916079694104,9.608204717082799,9.0295427120133,14.660714285714286,1191.6,1
01/27/2017,1191.6,1188.78,1192.06,1181.04,0.25,1201.295,1173.4346,55.497605109100554,8.378616076573735,8.899357384925388,14.446428571428571,1195.35,1
01/30/2017,1195.35,1192.85,1199.88,1188.15,0.31,1201.8385714285716,1173.0606,54.17077715663702,7.618925647951755,8.643271037530662,14.519285714285713,1210.63,1
01/31/2017,1210.63,1195.38,1215.49,1193.83,1.28,1203.18,1173.0284,59.169921875000085,8.155818609596281,8.545780551943785,14.533571428571431,1209.49,0
02/01/2017,1209.49,1210.89,1213.59,1198.12,-0.09,1204.1678571428572,1173.4628000000002,56.9337210468264,8.392577270604306,8.51513989567589,14.490714285714294,1215.93,1
02/02/2017,1215.93,1209.53,1225.41,1208.26,0.53,1205.4728571428573,1174.1014000000002,58.769319381779766,8.996162235546763,8.611344363650066,14.767857142857158,1219.88,1
02/03/2017,1219.88,1215.89,1221.48,1207.18,0.32,1206.6664285714287,1174.8264,58.142481239645264,9.681635786592324,8.825402648238518,15.034285714285732,1235.59,1
02/06/2017,1235.59,1219.67,1235.84,1219.01,1.29,1208.027142857143,1175.6693999999998,59.075750357312984,11.361575055512958,9.332637129693406,15.069285714285732,1233.72,0
02/07/2017,1233.72,1235.23,1235.86,1227.41,-0.15,1210.1757142857143,1176.5746,66.01362862010217,12.399116362439145,9.945932976242554,14.552142857142874,1241.99,1
02/08/2017,1241.99,1234.04,1245.06,1230.29,0.67,1212.807857142857,1177.9522,68.29873870294959,13.730419479119746,10.702830276817993,14.820000000000002,1230.89,0
02/09/2017,1230.89,1242.48,1244.52,1230.22,-0.89,1214.3028571428572,1179.144,59.78311676170891,13.731521129178873,11.30856844729017,14.65428571428572,1234.12,1
02/10/2017,1234.12,1230.62,1237.07,1221.12,0.26,1215.4914285714287,1180.288,58.10284378652118,13.833563491713221,11.81356745617478,15.060000000000011,1225.44,0
02/13/2017,1225.44,1231.84,1232.65,1219.37,-0.7,1216.6792857142857,1181.3916,58.09718570454776,13.063442112026905,12.063542387345205,15.139285714285718,1228.61,1
02/14/2017,1228.61,1225.74,1234.87,1221.75,0.26,1218.7007142857144,1182.5690000000002,64.5336894001644,12.564077018403395,12.163649313556844,14.861428571428567,1232.94,1
02/15/2017,1232.94,1228.89,1233.61,1216.8,0.35,1221.8700000000001,1183.7478,74.66370205669834,12.375069300967198,12.205933311038915,14.73642857142855,1239.14,1
02/16/2017,1239.14,1233.34,1242.71,1232.04,0.5,1225.2657142857145,1185.1196,75.52620274914109,12.58054679527254,12.280856007885642,14.711428571428558,1235.29,0
02/17/2017,1235.29,1239.25,1243.84,1234.52,-0.31,1228.1185714285714,1186.668,71.42244153615113,12.291042874340292,12.282893381176573,14.539285714285695,1238.38,1
02/20/2017,1238.38,1235.2,1239.29,1232.62,0.25,1230.1007142857143,1188.1914,67.12328767123293,12.170650424899804,12.26044478992122,13.468571428571408,1235.97,0
02/21/2017,1235.97,1237.03,1238.92,1225.8,-0.19,1231.9921428571429,1189.7438,66.08748481166471,11.745378273060169,12.157431486549012,13.300714285714273,1237.69,1
02/22/2017,1237.69,1236.22,1240.72,1231.62,0.14,1233.5464285714286,1191.6126,64.02423304975514,11.41554535326486,12.009054259892183,12.725714285714275,1249.41,1
02/23/2017,1249.41,1237.79,1251.21,1235.2,0.95,1235.6557142857143,1194.0322,67.29935559461049,11.961966338003322,11.999636675514413,12.847857142857135,1256.94,1
02/24/2017,1256.94,1249.52,1260.48,1247.54,0.6,1237.1807142857144,1196.4892000000002,63.83309576260216,12.854439003106108,12.170597141032752,12.570000000000002,1252.76,0
02/27/2017,1252.76,1257.41,1263.88,1250.48,-0.33,1238.5407142857143,1198.7634,61.977856064418695,13.073733096812248,12.351224332188652,12.92357142857145,1248.59,0
02/28/2017,1248.59,1252.48,1258.37,1247.48,-0.33,1239.0121428571426,1201.0912,54.37781905014586,12.763906724680965,12.433760810687115,12.646428571428585,1248.94,1
03/01/2017,1248.94,1248.57,1250.68,1236.53,0.03,1240.3014285714287,1203.434,63.96410335757377,12.40362786646233,12.427734221842158,12.63571428571431,1235.3,0
03/02/2017,1235.3,1249.44,1250.36,1231.16,-1.09,1240.3857142857144,1205.5662,50.78624733475483,10.891915053140337,12.120570388101795,12.867857142857149,1234.3,0
03/03/2017,1234.3,1234.8,1236.28,1222.59,-0.08,1241.0185714285715,1207.5824,56.57660332541552,9.50362820449027,11.597181951379492,12.792142857142867,1225.96,0
03/06/2017,1225.96,1232.81,1237.17,1224.65,-0.68,1240.8292857142858,1209.4228,48.1731697228734,7.642336477434355,10.806212856590465,12.749285714285731,1215.67,0
03/07/2017,1215.67,1225.62,1227.25,1213.67,-0.84,1239.5957142857144,1210.9492,38.99859854758578,5.2761126288583,9.700192811044031,12.518571428571445,1207.58,0
03/08/2017,1207.58,1215.65,1218.68,1206.13,-0.67,1237.3414285714284,1212.2518,30.368250808658956,2.7167507802150794,8.303504404878241,12.65285714285715,1200.83,0
03/09/2017,1200.83,1207.63,1209.17,1199.12,-0.56,1234.8799999999999,1213.102,29.31075888568698,0.14213108933790863,6.6712297417701745,12.705000000000025,1204.55,1
03/10/2017,1204.55,1200.8,1206.43,1194.62,0.31,1232.4635714285716,1214.156,29.841496841854408,-1.5798886808856878,5.021006057239003,13.07214285714289,1204.05,0
03/13/2017,1204.05,1205.43,1211.66,1202.47,-0.04,1230.1835714285714,1215.2266,30.536585365853725,-2.950931079996735,3.426618629791855,12.791428571428598,1199.08,0
03/14/2017,1199.08,1204.25,1208.38,1197.54,-0.41,1227.4257142857143,1216.03,27.354838709677466,-4.387947990069506,1.8637053058195832,12.915714285714314,1219.4,1
03/15/2017,1219.4,1199.11,1222.66,1197.93,1.69,1225.2821428571428,1217.142,34.01172083111359,-3.8428421732880906,0.7223958099980484,13.538571428571458,1226.78,1
03/16/2017,1226.78,1219.03,1233.51,1217.83,0.61,1223.1278571428572,1218.068,33.90608324439705,-2.7832539444902977,0.02126585910037926,13.734285714285745,1229.15,1
03/17/2017,1229.15,1227.31,1232.45,1225.06,0.19,1221.4414285714286,1219.1948,37.15311785830898,-1.732314404041972,-0.329450193528091,13.305000000000032,1233.9,1
03/20/2017,1233.9,1229.79,1236.25,1229.51,0.39,1220.392142857143,1220.2474,42.056883313507214,-0.510269870596403,-0.36561412894175344,13.034285714285748,1245.0,1
03/21/2017,1245.0,1233.78,1248.1,1226.82,0.9,1220.1107142857143,1221.3926,48.09145514435185,1.3384575544178006,-0.024799792269842635,13.543571428571454,1249.35,1
03/22/2017,1249.35,1244.15,1251.76,1243.89,0.35,1221.1142857142856,1222.5426,57.478973703821964,3.118646191629068,0.6038894045099397,12.734285714285745,1245.3,0
03/23/2017,1245.3,1248.86,1253.62,1242.84,-0.32,1221.9,1223.5354,55.6712724273046,4.1547638282859225,1.3140642892651364,12.526428571428596,1244.17,0
03/24/2017,1244.17,1244.88,1252.28,1240.72,-0.09,1223.2007142857144,1224.4656,60.14258661022616,4.829046719361713,2.0170607752844516,12.457857142857165,1254.3,1
03/27/2017,1254.3,1248.01,1261.53,1247.69,0.81,1225.9599999999998,1225.4882,71.55451400513331,6.110390332376937,2.835726686702949,12.727857142857163,1251.63,0
03/28/2017,1251.63,1253.82,1258.46,1247.52,-0.21,1229.1064285714288,1226.19,76.16106425941346,6.831666492632621,3.6349146478888836,12.61285714285717,1252.45,1
03/29/2017,1252.45,1251.64,1255.16,1247.25,0.07,1232.7935714285716,1227.1662,82.9798108867879,7.384328253600415,4.38479736903119,12.46000000000002,1243.3,0
03/30/2017,1243.3,1253.1,1254.2,1242.61,-0.73,1235.5614285714287,1227.9294,73.15091408770473,7.003258940927481,4.908489683410449,12.444285714285732,1249.13,1
03/31/2017,1249.13,1242.83,1251.11,1240.05,0.47,1238.7814285714285,1228.7128,75.32015277465754,7.089962368993611,5.344784220527081,12.577857142857154,1253.35,1
04/03/2017,1253.35,1248.4,1254.2,1244.55,0.34,1242.657857142857,1229.4302,80.74090857596028,7.413733289911534,5.7585740344039715,12.492857142857149,1256.22,1
04/04/2017,1256.22,1255.46,1261.9,1254.46,0.23,1245.287857142857,1230.3784,75.9954815024006,7.811858845731422,6.169230996669461,11.337142857142876,1255.3,0
04/05/2017,1255.3,1255.73,1257.78,1243.85,-0.07,1247.325,1231.4782,72.15661901802372,7.961366231678994,6.527658043671368,11.212142857142876,1251.8,0
04/06/2017,1251.8,1256.4,1259.46,1249.85,-0.28,1248.9428571428573,1232.7428,67.29271644525883,7.708571548513419,6.763840744639778,11.370714285714305,1254.05,1
04/07/2017,1254.05,1252.11,1270.96,1250.8,0.18,1250.3821428571428,1233.9918,65.99460231782822,7.602153246335092,6.931503244978842,12.30357142857146,1254.73,1
04/10/2017,1254.73,1254.26,1257.7,1247.5,0.05,1251.077142857143,1235.1794,59.25432756324907,7.486387872875184,7.042480170558111,11.512142857142894,1274.44,1
04/11/2017,1274.44,1255.23,1275.55,1253.29,1.57,1252.8692857142855,1236.4556,68.46754011482423,8.882681236997769,7.410520383846043,12.540000000000045,1286.6,1
04/12/2017,1286.6,1274.51,1287.29,1272.42,0.95,1255.8192857142858,1237.9978,77.15675960021048,10.84544462784038,8.09750523264491,12.832142857142896,1287.74,1
04/13/2017,1287.74,1285.54,1289.03,1281.74,0.09,1258.9314285714286,1239.4340000000002,78.64562787639707,12.350567573625085,8.948117700840946,12.527142857142897,1285.69,0
04/14/2017,1285.69,1287.35,1288.75,1285.31,-0.16,1261.1735714285714,1240.7502,73.09106958952485,13.22551498045209,9.803597156763175,11.532857142857194,1284.8,0
04/17/2017,1284.8,1292.96,1295.92,1281.61,-0.07,1263.542857142857,1241.7344,75.05665508384931,13.689299815083132,10.580737688427167,11.773571428571488,1289.64,1
04/18/2017,1289.64,1284.94,1292.7,1279.4,0.38,1266.1992857142857,1242.8528,76.4848312206237,14.28275745116116,11.321141640973966,12.158571428571479,1279.66,0
04/19/2017,1279.66,1290.21,1291.51,1276.48,-0.77,1268.7964285714284,1243.6062000000002,75.59121621621615,13.788825314741416,11.814678375727457,12.404285714285752,1281.85,1
04/20/2017,1281.85,1280.06,1283.79,1276.74,0.17,1271.1335714285717,1244.6254,74.27299703264077,13.419404691452428,12.13562363887245,12.117857142857181,1284.5,1
04/21/2017,1284.5,1281.96,1288.67,1278.43,0.21,1273.3585714285714,1245.633,73.65942579371101,13.188440901793683,12.346187091456699,12.160000000000034,1275.3,0
04/24/2017,1275.3,1269.88,1277.48,1266.01,-0.72,1274.7214285714288,1246.6302,63.220620842571954,12.123287609020736,12.301607194969506,12.87000000000002,1263.76,0
04/25/2017,1263.76,1276.96,1278.57,1261.81,-0.9,1275.3257142857142,1247.3332,55.10992993476686,10.230038874124148,11.887293530800434,13.072142857142873,1269.05,1
04/26/2017,1269.05,1264.41,1271.1,1260.3,0.42,1276.557857142857,1248.0554000000002,60.19865200425681,9.052137000639505,11.32026222476825,13.15714285714286,1264.6,0
04/27/2017,1264.6,1268.8,1270.53,1261.61,-0.35,1277.3114285714287,1248.5646,56.07929007721558,7.671135396050431,10.590436859024686,12.354285714285718,1268.15,1
04/28/2017,1268.15,1264.26,1269.08,1263.3,0.28,1278.27,1249.2218,57.48549754573852,6.784924618710875,9.829334410961925,12.038571428571426,1256.8,0
05/01/2017,1256.8,1268.6,1271.6,1254.16,-0.9,1277.0100000000002,1249.5902,39.14862204724409,5.107865751921054,8.88504067915375,11.6942857142857,1256.9,1
05/02/2017,1256.9,1256.51,1257.89,1251.48,0.01,1274.8885714285714,1250.0087999999998,28.546662814215892,3.7436986539869395,7.856772274120388,11.09,1238.38,0
05/03/2017,1238.38,1256.71,1257.29,1236.41,-1.47,1271.3628571428574,1250.0226,21.501154734411344,1.1548646182379798,6.516390742943907,12.06071428571428,1227.75,0
05/04/2017,1227.75,1238.66,1241.77,1225.7,-0.86,1267.2242857142858,1249.5894,19.56293338936773,-1.7345622145364814,4.8662001514478295,12.962857142857128,1227.74,0
05/05/2017,1227.74,1227.93,1235.79,1225.83,0.0,1263.1485714285716,1249.0054,19.74549310710522,-3.9793887961741348,3.097082361923437,12.652142857142833,1226.3,0
05/08/2017,1226.3,1225.67,1237.1,1225.36,-0.12,1258.6242857142859,1248.4762,15.159515951595296,-5.807678695791765,1.3161301503803968,12.540714285714264,1221.3,0
